,duration_1,duration_2,duration_3,duration_4,filename_1,filename_2,filename_3,filename_4,min_duration,hours,start,interval,error,shift
45,59695.848333,66280.539542,0.0,0.0,1_CW1_CH1_AJ01_AJ16_190609.WAV,1_CW1_CH1_AJ01_AJ12_190609.WAV,0,0,59695.848333,15,7200,300,,1.1875
46,59695.848333,66280.539542,0.0,0.0,1_CW1_CH1_AJ01_AJ16_190609.WAV,1_CW1_CH1_AJ01_AJ12_190609.WAV,0,0,59695.848333,15,10800,300,,1.205
47,59695.848333,66280.539542,0.0,0.0,1_CW1_CH1_AJ01_AJ16_190609.WAV,1_CW1_CH1_AJ01_AJ12_190609.WAV,0,0,59695.848333,15,14400,300,,1.2225
48,59695.848333,66280.539542,0.0,0.0,1_CW1_CH1_AJ01_AJ16_190609.WAV,1_CW1_CH1_AJ01_AJ12_190609.WAV,0,0,59695.848333,15,18000,300,,1.2375
49,59695.848333,66280.539542,0.0,0.0,1_CW1_CH1_AJ01_AJ16_190609.WAV,1_CW1_CH1_AJ01_AJ12_190609.WAV,0,0,59695.848333,15,21600,300,,1.255
50,59695.848333,66280.539542,0.0,0.0,1_CW1_CH1_AJ01_AJ16_190609.WAV,1_CW1_CH1_AJ01_AJ12_190609.WAV,0,0,59695.848333,15,25200,300,,1.2725
51,59695.848333,66280.539542,0.0,0.0,1_CW1_CH1_AJ01_AJ16_190609.WAV,1_CW1_CH1_AJ01_AJ12_190609.WAV,0,0,59695.848333,15,28800,300,,1.29
52,59695.848333,66280.539542,0.0,0.0,1_CW1_CH1_AJ01_AJ16_190609.WAV,1_CW1_CH1_AJ01_AJ12_190609.WAV,0,0,59695.848333,15,32400,300,,1.31
53,59695.848333,66280.539542,0.0,0.0,1_CW1_CH1_AJ01_AJ16_190609.WAV,1_CW1_CH1_AJ01_AJ12_190609.WAV,0,0,59695.848333,15,36000,300,,1.32
54,59695.848333,66280.539542,0.0,0.0,1_CW1_CH1_AJ01_AJ16_190609.WAV,1_CW1_CH1_AJ01_AJ12_190609.WAV,0,0,59695.848333,15,39600,300,,1.3425
55,59695.848333,66280.539542,0.0,0.0,1_CW1_CH1_AJ01_AJ16_190609.WAV,1_CW1_CH1_AJ01_AJ12_190609.WAV,0,0,59695.848333,15,43200,300,,1.3575
56,59695.848333,66280.539542,0.0,0.0,1_CW1_CH1_AJ01_AJ16_190609.WAV,1_CW1_CH1_AJ01_AJ12_190609.WAV,0,0,59695.848333,15,46800,300,,1.3775
57,59695.848333,66280.539542,0.0,0.0,1_CW1_CH1_AJ01_AJ16_190609.WAV,1_CW1_CH1_AJ01_AJ12_190609.WAV,0,0,59695.848333,15,50400,300,,1.3925
